Time,Lot,pH,Temp,Voltage,DTime
2021-09-06 17:03:59.000,6,2.08,40.7,16.67,2021-09-06
2021-09-06 17:04:04.000,6,2.12,43.91,18.58,2021-09-06
2021-09-06 17:04:09.000,6,2.41,44.99,18.74,2021-09-06
2021-09-06 17:04:14.000,6,2.1,40.57,16.3,2021-09-06
2021-09-06 17:04:19.000,6,1.93,43.67,15.08,2021-09-06
2021-09-06 17:04:24.100,6,2.01,44.02,12.38,2021-09-06
2021-09-06 17:04:29.100,6,2.06,43.76,16.4,2021-09-06
2021-09-06 17:04:34.100,6,2.12,43.51,15.35,2021-09-06
2021-09-06 17:04:39.100,6,1.82,41.95,19.92,2021-09-06
2021-09-06 17:04:44.100,6,2.17,41.68,16.08,2021-09-06
2021-09-06 17:04:49.100,6,1.86,40.98,18.15,2021-09-06
2021-09-06 17:04:54.100,6,1.92,41.22,17.24,2021-09-06
2021-09-06 17:04:59.100,6,1.97,42.26,17.26,2021-09-06
2021-09-06 17:05:04.100,6,1.83,42.59,15.24,2021-09-06
2021-09-06 17:05:09.100,6,1.93,41.78,16.75,2021-09-06
2021-09-06 17:05:14.100,6,1.89,44.3,18.88,2021-09-06
2021-09-06 17:05:19.100,6,1.88,42.51,17.93,2021-09-06
2021-09-06 17:05:24.100,6,2.0,41.8,16.6,2021-09-06
2021-09-06 17:05:29.100,6,2.05,44.49,18.41,2021-09-06
2021-09-06 17:05:34.100,6,2.02,43.53,15.3,2021-09-06
2021-09-06 17:05:39.100,6,1.99,42.31,19.62,2021-09-06
2021-09-06 17:05:44.100,6,2.13,44.06,16.85,2021-09-06
2021-09-06 17:05:49.100,6,1.91,42.9,15.93,2021-09-06
2021-09-06 17:05:54.100,6,1.83,43.82,19.57,2021-09-06
2021-09-06 17:05:59.100,6,2.02,40.23,18.3,2021-09-06
2021-09-06 17:06:04.100,6,2.11,43.0,19.6,2021-09-06
2021-09-06 17:06:09.100,6,1.81,43.04,15.95,2021-09-06
2021-09-06 17:06:36.200,7,2.03,42.02,17.45,2021-09-06
2021-09-06 17:06:41.200,7,1.94,42.29,15.98,2021-09-06
2021-09-06 17:06:46.200,7,2.17,42.92,16.67,2021-09-06
2021-09-06 17:06:51.200,7,1.85,40.78,16.68,2021-09-06
2021-09-06 17:06:56.200,7,2.17,43.83,15.78,2021-09-06
2021-09-06 17:07:01.200,7,1.82,41.65,16.05,2021-09-06
2021-09-06 17:07:06.200,7,2.0,41.95,18.21,2021-09-06
2021-09-06 17:07:11.200,7,2.13,42.44,18.85,2021-09-06
2021-09-06 17:07:16.200,7,2.02,44.94,15.89,2021-09-06
2021-09-06 17:07:21.200,7,2.06,42.05,15.43,2021-09-06
2021-09-06 17:07:26.300,7,1.85,40.6,17.95,2021-09-06
2021-09-06 17:07:31.300,7,1.95,44.83,19.77,2021-09-06
2021-09-06 17:07:36.300,7,2.19,42.65,16.89,2021-09-06
2021-09-06 17:07:41.300,7,1.97,41.81,17.96,2021-09-06
2021-09-06 17:07:46.300,7,1.9,44.22,17.69,2021-09-06
2021-09-06 17:07:51.300,7,2.03,44.3,17.17,2021-09-06
2021-09-06 17:07:56.300,7,2.04,40.18,16.76,2021-09-06
2021-09-06 17:08:01.300,7,2.16,43.86,19.46,2021-09-06
2021-09-06 17:08:06.300,7,1.93,42.58,17.95,2021-09-06
2021-09-06 17:08:11.300,7,2.16,44.08,16.44,2021-09-06
2021-09-06 17:08:16.300,7,2.18,40.8,18.84,2021-09-06
2021-09-06 17:08:21.300,7,2.09,42.51,19.42,2021-09-06
2021-09-06 17:08:26.300,7,1.99,41.55,18.0,2021-09-06
2021-09-06 17:08:31.300,7,1.87,42.78,16.55,2021-09-06
2021-09-06 17:08:36.300,7,2.17,41.73,17.51,2021-09-06
2021-09-06 17:08:41.300,7,2.09,42.88,17.56,2021-09-06
2021-09-06 17:08:46.300,7,2.08,41.7,17.89,2021-09-06
2021-09-06 17:08:51.300,7,2.19,41.45,16.99,2021-09-06
2021-09-06 17:08:56.300,7,1.84,41.33,17.22,2021-09-06
2021-09-06 17:09:01.300,7,1.87,40.63,16.79,2021-09-06
2021-09-06 17:09:06.300,7,1.83,41.1,19.49,2021-09-06
2021-09-06 17:09:11.300,7,2.06,41.95,18.18,2021-09-06
2021-09-06 17:09:16.300,7,2.13,41.06,18.41,2021-09-06
2021-09-06 17:09:21.300,7,1.91,42.38,17.18,2021-09-06
2021-09-06 17:09:26.300,7,2.25,40.79,17.58,2021-09-06
2021-09-06 17:09:31.400,7,1.91,42.49,19.09,2021-09-06
2021-09-06 17:09:36.400,7,1.98,41.72,15.47,2021-09-06
2021-09-06 17:09:41.400,7,2.01,42.0,18.53,2021-09-06
2021-09-06 17:09:46.400,7,1.94,41.34,16.83,2021-09-06
2021-09-06 17:09:51.400,7,2.18,42.06,15.68,2021-09-06
2021-09-06 17:09:56.400,7,2.05,41.89,19.44,2021-09-06
2021-09-06 17:10:01.400,7,2.48,44.58,18.99,2021-09-06
2021-09-06 17:10:06.400,7,2.17,42.68,19.35,2021-09-06
2021-09-06 17:10:11.400,7,2.47,41.84,15.99,2021-09-06
2021-09-06 17:10:16.400,7,2.15,40.35,17.52,2021-09-06
2021-09-06 17:10:21.400,7,2.17,40.97,18.76,2021-09-06
2021-09-06 17:10:26.400,7,2.03,42.42,18.72,2021-09-06
2021-09-06 17:10:31.400,7,2.02,41.98,17.38,2021-09-06
2021-09-06 17:10:36.400,7,1.88,44.96,16.97,2021-09-06
2021-09-06 17:10:41.400,7,1.82,42.25,16.63,2021-09-06
2021-09-06 17:10:46.400,7,2.13,42.28,15.63,2021-09-06
2021-09-06 17:10:51.400,7,1.84,40.39,19.07,2021-09-06
2021-09-06 17:10:56.400,7,1.9,41.4,18.79,2021-09-06
2021-09-06 17:11:01.400,7,1.91,43.93,17.99,2021-09-06
2021-09-06 17:11:06.400,7,2.01,43.26,17.17,2021-09-06
2021-09-06 17:11:11.400,7,2.1,41.42,16.03,2021-09-06
2021-09-06 17:11:16.500,7,1.97,43.52,17.59,2021-09-06
2021-09-06 17:11:21.500,7,2.15,41.27,16.83,2021-09-06
2021-09-06 17:11:26.500,7,2.0,43.62,16.18,2021-09-06
2021-09-06 17:11:31.500,7,1.88,41.32,17.19,2021-09-06
2021-09-06 17:11:36.500,7,2.06,41.5,16.47,2021-09-06
2021-09-06 17:11:41.500,7,1.89,42.08,15.53,2021-09-06
2021-09-06 17:11:46.500,7,1.97,40.62,17.09,2021-09-06
2021-09-06 17:11:51.500,7,1.83,44.82,15.37,2021-09-06
2021-09-06 17:11:56.500,7,1.96,42.9,18.87,2021-09-06
2021-09-06 17:12:01.500,7,1.86,44.22,15.12,2021-09-06
2021-09-06 17:12:06.500,7,2.03,40.7,19.98,2021-09-06
2021-09-06 17:12:11.500,7,1.89,43.08,19.39,2021-09-06
2021-09-06 17:12:16.500,7,2.18,41.65,19.7,2021-09-06
2021-09-06 17:12:41.900,8,1.99,44.83,19.72,2021-09-06
2021-09-06 17:12:46.900,8,1.99,42.98,18.65,2021-09-06
2021-09-06 17:12:51.900,8,2.0,40.88,17.47,2021-09-06
2021-09-06 17:12:57.000,8,2.13,43.55,15.52,2021-09-06
2021-09-06 17:13:02.000,8,1.85,41.26,17.43,2021-09-06
2021-09-06 17:13:07.000,8,2.0,42.79,17.84,2021-09-06
2021-09-06 17:13:12.000,8,1.9,42.47,15.65,2021-09-06
2021-09-06 17:13:17.000,8,2.05,44.91,16.41,2021-09-06
2021-09-06 17:13:22.000,8,2.13,41.71,18.6,2021-09-06
2021-09-06 17:13:27.000,8,2.19,43.82,17.49,2021-09-06
2021-09-06 17:13:32.000,8,1.96,43.89,16.26,2021-09-06
2021-09-06 17:13:37.000,8,2.04,40.2,18.81,2021-09-06
2021-09-06 17:13:42.000,8,2.13,44.37,18.83,2021-09-06
2021-09-06 17:13:47.000,8,1.91,41.02,17.65,2021-09-06
2021-09-06 17:13:52.000,8,2.18,41.01,18.6,2021-09-06
2021-09-06 17:13:57.000,8,2.02,40.21,16.65,2021-09-06
2021-09-06 17:14:02.000,8,2.09,44.49,17.2,2021-09-06
2021-09-06 17:14:07.000,8,2.11,43.47,17.48,2021-09-06
2021-09-06 17:14:12.000,8,2.1,43.19,18.25,2021-09-06
2021-09-06 17:14:17.000,8,1.89,41.84,19.39,2021-09-06
2021-09-06 17:14:22.000,8,1.92,42.74,19.43,2021-09-06
2021-09-06 17:14:27.100,8,2.17,40.59,17.71,2021-09-06
2021-09-06 17:14:32.100,8,1.94,40.94,17.98,2021-09-06
2021-09-06 17:14:37.100,8,2.18,42.11,19.88,2021-09-06
2021-09-06 17:14:42.100,8,2.19,42.25,17.49,2021-09-06
2021-09-06 17:14:47.100,8,2.16,43.6,17.14,2021-09-06
2021-09-06 17:14:52.100,8,1.97,40.1,17.19,2021-09-06
2021-09-06 17:14:57.100,8,1.99,42.85,17.29,2021-09-06
2021-09-06 17:15:02.100,8,2.16,40.26,16.57,2021-09-06
2021-09-06 17:15:07.100,8,2.09,40.93,18.05,2021-09-06
2021-09-06 17:15:12.100,8,2.03,44.35,17.99,2021-09-06
2021-09-06 17:15:17.100,8,2.04,41.15,17.7,2021-09-06
2021-09-06 17:15:22.100,8,1.96,41.9,16.54,2021-09-06
2021-09-06 17:15:27.100,8,1.84,43.91,15.01,2021-09-06
2021-09-06 17:15:32.100,8,1.91,41.95,17.76,2021-09-06
2021-09-06 17:15:37.100,8,2.07,44.63,16.48,2021-09-06
2021-09-06 17:15:42.100,8,2.0,41.99,15.69,2021-09-06
2021-09-06 17:15:47.100,8,2.04,40.99,19.05,2021-09-06
2021-09-06 17:15:52.100,8,2.01,42.14,18.8,2021-09-06
2021-09-06 17:15:57.200,8,2.15,43.31,18.4,2021-09-06
2021-09-06 17:16:02.200,8,2.15,44.99,18.91,2021-09-06
2021-09-06 17:16:07.200,8,2.17,43.82,15.5,2021-09-06
2021-09-06 17:16:12.200,8,2.0,44.78,18.02,2021-09-06
2021-09-06 17:16:17.200,8,2.01,41.55,15.4,2021-09-06
2021-09-06 17:16:22.200,8,2.1,43.78,18.21,2021-09-06
2021-09-06 17:16:27.200,8,1.95,41.34,15.53,2021-09-06
2021-09-06 17:16:32.200,8,2.08,41.45,16.97,2021-09-06
2021-09-06 17:16:37.200,8,1.83,36.8,17.75,2021-09-06
2021-09-06 17:16:42.200,8,2.15,44.37,19.72,2021-09-06
2021-09-06 17:16:47.200,8,1.98,40.04,19.39,2021-09-06
2021-09-06 17:16:52.200,8,2.12,41.92,18.6,2021-09-06
2021-09-06 17:16:57.200,8,2.16,44.4,18.01,2021-09-06
2021-09-06 17:17:02.200,8,2.09,41.5,19.14,2021-09-06
2021-09-06 17:17:07.200,8,2.04,41.7,18.78,2021-09-06
2021-09-06 17:17:12.200,8,1.84,44.74,15.1,2021-09-06
2021-09-06 17:17:17.200,8,1.99,43.38,17.78,2021-09-06
2021-09-06 17:17:22.200,8,2.13,40.3,19.65,2021-09-06
2021-09-06 17:17:27.200,8,1.84,41.79,18.06,2021-09-06
2021-09-06 17:17:32.200,8,2.06,41.37,18.15,2021-09-06
2021-09-06 17:17:37.200,8,2.11,42.11,19.94,2021-09-06
2021-09-06 17:17:42.200,8,1.91,41.85,17.99,2021-09-06
2021-09-06 17:17:47.300,8,1.98,44.93,18.74,2021-09-06
2021-09-06 17:17:52.300,8,1.94,42.22,18.58,2021-09-06
2021-09-06 17:17:57.300,8,2.08,42.02,15.65,2021-09-06
2021-09-06 17:18:02.300,8,2.05,44.21,19.18,2021-09-06
2021-09-06 17:18:07.300,8,2.01,43.47,18.53,2021-09-06
2021-09-06 17:18:12.300,8,1.9,41.59,15.8,2021-09-06
2021-09-06 17:18:17.300,8,2.02,44.77,19.37,2021-09-06
2021-09-06 17:18:22.300,8,1.84,42.64,19.62,2021-09-06
2021-09-06 17:18:49.700,9,2.06,42.28,17.93,2021-09-06
2021-09-06 17:18:54.700,9,1.98,44.71,12.96,2021-09-06
2021-09-06 17:18:59.700,9,2.17,43.16,19.28,2021-09-06
2021-09-06 17:19:04.700,9,2.12,41.32,16.13,2021-09-06
2021-09-06 17:19:09.700,9,1.85,43.21,17.86,2021-09-06
2021-09-06 17:19:14.700,9,1.95,41.23,19.78,2021-09-06
2021-09-06 17:19:19.800,9,2.0,41.97,19.05,2021-09-06
2021-09-06 17:19:24.800,9,2.06,42.92,19.0,2021-09-06
2021-09-06 17:19:29.800,9,1.96,44.82,15.87,2021-09-06
2021-09-06 17:19:34.800,9,2.09,41.12,18.26,2021-09-06
2021-09-06 17:19:39.800,9,1.86,41.7,15.4,2021-09-06
2021-09-06 17:19:44.800,9,1.82,41.5,18.03,2021-09-06
2021-09-06 17:19:49.800,9,1.95,42.17,17.49,2021-09-06
2021-09-06 17:19:54.800,9,2.16,40.15,18.43,2021-09-06
2021-09-06 17:19:59.800,9,1.87,41.7,15.58,2021-09-06
2021-09-06 17:20:04.800,9,2.16,44.04,15.06,2021-09-06
2021-09-06 17:20:09.800,9,1.9,44.08,19.55,2021-09-06
2021-09-06 17:20:14.800,9,2.03,41.34,19.28,2021-09-06
2021-09-06 17:20:19.800,9,1.82,42.44,19.23,2021-09-06
2021-09-06 17:20:24.800,9,2.08,40.46,18.68,2021-09-06
2021-09-06 17:20:29.800,9,2.17,44.85,18.92,2021-09-06
2021-09-06 17:20:34.800,9,2.02,41.06,16.64,2021-09-06
2021-09-06 17:20:39.800,9,1.86,42.57,19.46,2021-09-06
2021-09-06 17:20:44.800,9,1.82,42.73,17.95,2021-09-06
2021-09-06 17:20:49.800,9,2.12,43.25,17.41,2021-09-06
2021-09-06 17:20:54.800,9,1.95,44.76,18.61,2021-09-06
2021-09-06 17:20:59.800,9,2.1,43.93,19.58,2021-09-06
2021-09-06 17:21:04.800,9,2.01,44.15,15.32,2021-09-06
2021-09-06 17:21:09.800,9,2.03,41.25,18.84,2021-09-06
2021-09-06 17:21:14.800,9,2.03,41.18,19.03,2021-09-06
2021-09-06 17:21:19.900,9,2.01,43.09,18.28,2021-09-06
2021-09-06 17:21:24.900,9,1.83,43.97,16.41,2021-09-06
2021-09-06 17:21:29.900,9,2.15,40.71,15.47,2021-09-06
2021-09-06 17:21:34.900,9,1.96,41.72,16.82,2021-09-06
2021-09-06 17:21:39.900,9,1.82,40.01,15.18,2021-09-06
2021-09-06 17:21:44.900,9,2.15,43.49,19.35,2021-09-06
2021-09-06 17:21:49.900,9,2.13,42.69,17.06,2021-09-06
2021-09-06 17:21:54.900,9,1.99,44.06,15.98,2021-09-06
2021-09-06 17:21:59.900,9,2.11,44.66,16.76,2021-09-06
2021-09-06 17:22:04.900,9,2.17,42.2,16.65,2021-09-06
2021-09-06 17:22:09.900,9,2.18,44.78,15.44,2021-09-06
2021-09-06 17:22:14.900,9,2.03,43.62,18.38,2021-09-06
2021-09-06 17:22:19.900,9,2.01,42.35,19.33,2021-09-06
2021-09-06 17:22:24.900,9,1.86,44.39,18.95,2021-09-06
2021-09-06 17:22:29.900,9,1.94,42.09,17.68,2021-09-06
2021-09-06 17:22:34.900,9,1.98,42.51,15.9,2021-09-06
2021-09-06 17:22:39.900,9,1.92,43.69,17.51,2021-09-06
2021-09-06 17:22:44.900,9,1.91,44.83,16.03,2021-09-06
2021-09-06 17:22:50.000,9,1.84,41.45,16.9,2021-09-06
2021-09-06 17:22:55.000,9,1.97,43.47,16.6,2021-09-06
2021-09-06 17:23:00.000,9,2.04,41.43,19.2,2021-09-06
2021-09-06 17:23:05.000,9,2.16,44.82,18.07,2021-09-06
2021-09-06 17:23:10.000,9,2.07,42.21,16.09,2021-09-06
2021-09-06 17:23:15.000,9,2.04,41.3,16.97,2021-09-06
2021-09-06 17:23:20.000,9,2.17,41.75,18.2,2021-09-06
2021-09-06 17:23:25.000,9,1.93,43.13,16.78,2021-09-06
2021-09-06 17:23:30.000,9,1.86,42.43,15.06,2021-09-06
2021-09-06 17:23:35.000,9,2.07,42.72,16.81,2021-09-06
2021-09-06 17:23:40.000,9,2.11,41.61,19.06,2021-09-06
2021-09-06 17:23:45.000,9,1.91,40.54,17.16,2021-09-06
2021-09-06 17:23:50.000,9,1.95,41.89,18.05,2021-09-06
2021-09-06 17:23:55.000,9,1.95,43.43,19.04,2021-09-06
2021-09-06 17:24:00.000,9,2.1,41.6,16.24,2021-09-06
2021-09-06 17:24:05.000,9,2.05,43.26,17.55,2021-09-06
2021-09-06 17:24:10.000,9,1.91,41.01,19.93,2021-09-06
2021-09-06 17:24:15.000,9,2.06,40.85,16.19,2021-09-06
2021-09-06 17:24:20.000,9,2.41,37.38,16.27,2021-09-06
2021-09-06 17:24:25.000,9,1.96,40.08,17.02,2021-09-06
2021-09-06 17:24:30.000,9,1.9,43.74,17.87,2021-09-06
2021-09-06 17:24:57.000,10,1.98,40.24,17.52,2021-09-06
2021-09-06 17:25:02.000,10,1.86,41.87,13.7,2021-09-06
2021-09-06 17:25:07.000,10,2.19,44.24,18.85,2021-09-06
2021-09-06 17:25:12.000,10,1.95,42.6,18.52,2021-09-06
2021-09-06 17:25:17.000,10,1.99,40.81,17.18,2021-09-06
2021-09-06 17:25:22.000,10,2.12,42.25,18.83,2021-09-06
2021-09-06 17:25:27.000,10,2.07,40.53,18.8,2021-09-06
2021-09-06 17:25:32.000,10,2.02,43.45,16.68,2021-09-06
2021-09-06 17:25:37.000,10,2.01,40.95,15.81,2021-09-06
2021-09-06 17:25:42.000,10,1.89,40.24,18.31,2021-09-06
2021-09-06 17:25:47.000,10,1.86,42.47,17.43,2021-09-06
2021-09-06 17:25:52.000,10,2.04,40.41,18.14,2021-09-06
2021-09-06 17:25:57.000,10,1.99,44.24,18.84,2021-09-06
2021-09-06 17:26:02.000,10,2.08,44.2,18.76,2021-09-06
2021-09-06 17:26:07.000,10,2.07,40.26,16.98,2021-09-06
2021-09-06 17:26:12.000,10,1.94,44.54,16.79,2021-09-06
2021-09-06 17:26:17.100,10,2.05,41.78,17.62,2021-09-06
2021-09-06 17:26:22.100,10,2.02,40.47,16.49,2021-09-06
2021-09-06 17:26:27.100,10,1.86,42.65,15.62,2021-09-06
2021-09-06 17:26:32.100,10,2.01,44.4,19.1,2021-09-06
2021-09-06 17:26:37.100,10,2.12,44.45,18.49,2021-09-06
2021-09-06 17:26:42.100,10,2.13,40.97,17.74,2021-09-06
2021-09-06 17:26:47.100,10,2.04,41.38,18.9,2021-09-06
2021-09-06 17:26:52.100,10,2.03,41.27,15.44,2021-09-06
2021-09-06 17:26:57.100,10,1.95,44.35,15.36,2021-09-06
2021-09-06 17:27:02.100,10,1.83,42.66,19.95,2021-09-06
2021-09-06 17:27:07.100,10,2.01,40.51,16.54,2021-09-06
2021-09-06 17:27:12.100,10,1.86,41.87,13.7,2021-09-06
2021-09-06 17:27:17.100,10,1.88,42.36,18.76,2021-09-06
2021-09-06 17:27:22.100,10,2.12,43.44,18.02,2021-09-06
2021-09-06 17:27:27.100,10,1.9,43.85,16.05,2021-09-06
2021-09-06 17:27:32.100,10,2.13,42.28,16.79,2021-09-06
2021-09-06 17:27:37.100,10,2.03,44.77,18.3,2021-09-06
2021-09-06 17:27:42.200,10,1.89,43.85,19.11,2021-09-06
2021-09-06 17:27:47.200,10,1.84,41.24,19.5,2021-09-06
2021-09-06 17:27:52.200,10,2.02,42.32,19.23,2021-09-06
2021-09-06 17:27:57.200,10,2.06,40.93,16.23,2021-09-06
2021-09-06 17:28:02.200,10,2.04,44.76,15.72,2021-09-06
2021-09-06 17:28:07.200,10,2.05,40.74,18.62,2021-09-06
2021-09-06 17:28:12.200,10,1.9,42.74,15.14,2021-09-06
2021-09-06 17:28:17.200,10,2.1,42.53,15.96,2021-09-06
2021-09-06 17:28:22.200,10,2.18,41.56,17.71,2021-09-06
2021-09-06 17:28:27.200,10,2.15,41.74,18.78,2021-09-06
2021-09-06 17:28:32.200,10,1.82,42.38,15.73,2021-09-06
2021-09-06 17:28:37.200,10,1.85,43.84,17.36,2021-09-06
2021-09-06 17:28:42.200,10,1.81,43.23,17.13,2021-09-06
2021-09-06 17:28:47.200,10,1.93,40.69,15.19,2021-09-06
2021-09-06 17:28:52.200,10,2.0,42.06,15.64,2021-09-06
2021-09-06 17:28:57.200,10,1.87,42.6,17.89,2021-09-06
2021-09-06 17:29:02.200,10,2.08,44.9,17.19,2021-09-06
2021-09-06 17:29:07.200,10,2.08,44.01,16.68,2021-09-06
2021-09-06 17:29:12.200,10,1.86,41.87,13.7,2021-09-06
2021-09-06 17:29:17.200,10,1.87,42.81,19.89,2021-09-06
2021-09-06 17:29:22.200,10,2.01,40.8,16.39,2021-09-06
2021-09-06 17:29:27.200,10,1.86,41.87,13.7,2021-09-06
2021-09-06 17:29:32.300,10,1.88,41.94,15.5,2021-09-06
2021-09-06 17:29:37.300,10,2.01,44.04,15.99,2021-09-06
2021-09-06 17:29:42.300,10,1.99,43.32,19.74,2021-09-06
2021-09-06 17:29:47.300,10,1.81,40.33,16.21,2021-09-06
2021-09-06 17:29:52.300,10,2.1,41.84,17.61,2021-09-06
2021-09-06 17:29:57.300,10,2.08,41.03,17.84,2021-09-06
2021-09-06 17:30:02.300,10,2.11,40.58,15.62,2021-09-06
2021-09-06 17:30:07.300,10,1.81,41.17,17.59,2021-09-06
2021-09-06 17:30:12.300,10,2.06,42.57,16.15,2021-09-06
2021-09-06 17:30:17.300,10,1.83,44.73,16.37,2021-09-06
2021-09-06 17:30:22.300,10,2.04,42.5,19.8,2021-09-06
2021-09-06 17:30:27.300,10,2.09,40.37,15.56,2021-09-06
2021-09-06 17:30:32.300,10,2.03,42.4,16.14,2021-09-06
2021-09-06 17:30:37.300,10,2.04,42.43,18.57,2021-09-06
2021-09-06 17:31:05.000,11,1.81,41.74,16.81,2021-09-06
2021-09-06 17:31:10.000,11,1.82,44.96,15.4,2021-09-06
2021-09-06 17:31:15.000,11,1.99,36.43,15.59,2021-09-06
2021-09-06 17:31:20.000,11,1.84,42.87,15.99,2021-09-06
2021-09-06 17:31:25.000,11,1.85,40.87,17.9,2021-09-06
2021-09-06 17:31:30.000,11,2.04,42.79,19.08,2021-09-06
2021-09-06 17:31:35.000,11,1.97,43.75,18.11,2021-09-06
2021-09-06 17:31:40.000,11,2.17,43.1,16.25,2021-09-06
2021-09-06 17:31:45.000,11,2.12,43.57,15.21,2021-09-06
2021-09-06 17:31:50.000,11,2.39,43.22,18.43,2021-09-06
2021-09-06 17:31:55.000,11,1.92,40.3,15.06,2021-09-06
2021-09-06 17:32:00.000,11,2.12,41.48,18.16,2021-09-06
2021-09-06 17:32:05.000,11,1.83,41.3,15.55,2021-09-06
2021-09-06 17:32:10.100,11,2.04,41.57,15.94,2021-09-06
2021-09-06 17:32:15.100,11,2.06,42.58,16.22,2021-09-06
2021-09-06 17:32:20.100,11,1.84,41.15,19.93,2021-09-06
2021-09-06 17:32:25.100,11,1.91,40.84,16.73,2021-09-06
2021-09-06 17:32:30.100,11,2.01,40.33,18.19,2021-09-06
2021-09-06 17:32:35.100,11,2.13,40.68,19.14,2021-09-06
2021-09-06 17:32:40.100,11,1.96,43.46,18.11,2021-09-06
2021-09-06 17:32:45.100,11,2.13,41.91,18.56,2021-09-06
2021-09-06 17:32:50.100,11,2.14,43.79,15.02,2021-09-06
2021-09-06 17:32:55.100,11,1.93,44.05,16.54,2021-09-06
2021-09-06 17:33:00.100,11,2.05,41.36,18.82,2021-09-06
2021-09-06 17:33:05.100,11,2.11,42.6,17.31,2021-09-06
2021-09-06 17:33:10.100,11,1.96,42.19,19.17,2021-09-06
2021-09-06 17:33:15.100,11,1.86,44.31,16.4,2021-09-06
2021-09-06 17:33:20.100,11,1.81,44.59,15.28,2021-09-06
2021-09-06 17:33:25.100,11,2.01,40.91,18.16,2021-09-06
2021-09-06 17:33:30.100,11,1.93,44.56,19.31,2021-09-06
2021-09-06 17:33:35.100,11,2.1,40.18,15.17,2021-09-06
2021-09-06 17:33:40.100,11,2.01,42.91,17.94,2021-09-06
2021-09-06 17:33:45.100,11,1.86,43.75,16.71,2021-09-06
2021-09-06 17:33:50.100,11,2.14,41.66,17.08,2021-09-06
2021-09-06 17:33:55.100,11,2.16,42.53,17.07,2021-09-06
2021-09-06 17:34:00.100,11,2.41,44.59,19.68,2021-09-06
2021-09-06 17:34:05.100,11,2.16,42.73,16.65,2021-09-06
2021-09-06 17:34:10.100,11,1.97,40.56,18.58,2021-09-06
2021-09-06 17:34:15.100,11,2.05,43.05,18.58,2021-09-06
2021-09-06 17:34:20.200,11,2.07,44.16,17.16,2021-09-06
2021-09-06 17:34:25.200,11,2.19,40.44,18.07,2021-09-06
2021-09-06 17:34:30.200,11,2.0,42.11,15.5,2021-09-06
2021-09-06 17:34:35.200,11,2.19,44.08,16.15,2021-09-06
2021-09-06 17:34:40.200,11,2.07,43.28,18.21,2021-09-06
2021-09-06 17:34:45.200,11,1.94,43.18,19.03,2021-09-06
2021-09-06 17:34:50.200,11,2.04,42.1,15.6,2021-09-06
2021-09-06 17:34:55.200,11,1.85,42.62,16.46,2021-09-06
2021-09-06 17:35:00.200,11,1.82,43.81,18.7,2021-09-06
2021-09-06 17:35:05.200,11,2.19,44.35,18.73,2021-09-06
2021-09-06 17:35:10.200,11,2.11,43.73,17.99,2021-09-06
2021-09-06 17:35:15.200,11,2.07,43.68,18.86,2021-09-06
2021-09-06 17:35:20.200,11,1.88,40.76,19.65,2021-09-06
2021-09-06 17:35:25.200,11,2.0,44.26,19.32,2021-09-06
2021-09-06 17:35:30.200,11,1.98,40.53,17.58,2021-09-06
2021-09-06 17:35:35.200,11,2.15,43.74,15.8,2021-09-06
2021-09-06 17:35:40.300,11,2.07,40.63,17.74,2021-09-06
2021-09-06 17:35:45.300,11,1.87,43.89,16.33,2021-09-06
2021-09-06 17:35:50.300,11,2.0,43.27,17.43,2021-09-06
2021-09-06 17:35:55.300,11,1.87,42.08,18.92,2021-09-06
2021-09-06 17:36:00.300,11,1.87,44.36,16.97,2021-09-06
2021-09-06 17:36:05.300,11,1.95,42.56,18.14,2021-09-06
2021-09-06 17:36:10.300,11,1.82,40.3,16.72,2021-09-06
2021-09-06 17:36:15.300,11,2.13,41.08,16.32,2021-09-06
2021-09-06 17:36:20.300,11,2.01,40.18,16.29,2021-09-06
2021-09-06 17:36:25.300,11,2.04,41.52,16.01,2021-09-06
2021-09-06 17:36:30.300,11,2.17,43.52,15.68,2021-09-06
2021-09-06 17:36:35.300,11,1.82,44.32,15.61,2021-09-06
2021-09-06 17:36:40.300,11,1.86,44.42,19.93,2021-09-06
2021-09-06 17:36:45.300,11,1.83,40.91,17.85,2021-09-06
2021-09-06 17:37:11.900,12,2.14,42.15,19.84,2021-09-06
2021-09-06 17:37:16.900,12,2.09,43.14,15.69,2021-09-06
2021-09-06 17:37:21.900,12,2.1,42.3,19.39,2021-09-06
2021-09-06 17:37:26.900,12,1.95,44.41,18.63,2021-09-06
2021-09-06 17:37:31.900,12,2.16,44.21,18.04,2021-09-06
2021-09-06 17:37:36.900,12,1.96,42.53,19.71,2021-09-06
2021-09-06 17:37:41.900,12,2.13,41.57,16.9,2021-09-06
2021-09-06 17:37:46.900,12,2.11,40.22,16.15,2021-09-06
2021-09-06 17:37:51.900,12,1.94,44.68,17.27,2021-09-06
2021-09-06 17:37:56.900,12,2.06,42.36,18.86,2021-09-06
2021-09-06 17:38:01.900,12,1.82,43.8,16.33,2021-09-06
2021-09-06 17:38:06.900,12,2.12,41.82,19.2,2021-09-06
2021-09-06 17:38:11.900,12,2.17,44.49,16.77,2021-09-06
2021-09-06 17:38:16.900,12,1.88,42.27,19.26,2021-09-06
2021-09-06 17:38:21.900,12,2.01,41.73,15.29,2021-09-06
2021-09-06 17:38:26.900,12,2.05,42.16,16.93,2021-09-06
