,QC,Voltage,pH,Temp
2021-09-06 17:12:11.500,1,19.39,1.89,43.08
2021-09-06 17:12:16.500,1,19.7,2.18,41.65
2021-09-06 17:12:41.900,1,19.72,1.99,44.83
2021-09-06 17:12:46.900,1,18.65,1.99,42.98
2021-09-06 17:12:51.900,1,17.47,2.0,40.88
2021-09-06 17:12:57.000,1,15.52,2.13,43.55
2021-09-06 17:13:02.000,1,17.43,1.85,41.26
2021-09-06 17:13:07.000,1,17.84,2.0,42.79
2021-09-06 17:13:12.000,1,15.65,1.9,42.47
2021-09-06 17:13:17.000,1,16.41,2.05,44.91
2021-09-06 17:13:22.000,1,18.6,2.13,41.71
2021-09-06 17:13:27.000,1,17.49,2.19,43.82
2021-09-06 17:13:32.000,1,16.26,1.96,43.89
2021-09-06 17:13:37.000,1,18.81,2.04,40.2
2021-09-06 17:13:42.000,1,18.83,2.13,44.37
2021-09-06 17:13:47.000,1,17.65,1.91,41.02
2021-09-06 17:13:52.000,1,18.6,2.18,41.01
2021-09-06 17:13:57.000,1,16.65,2.02,40.21
2021-09-06 17:14:02.000,1,17.2,2.09,44.49
2021-09-06 17:14:07.000,1,17.48,2.11,43.47
2021-09-06 17:14:12.000,1,18.25,2.1,43.19
2021-09-06 17:14:17.000,1,19.39,1.89,41.84
2021-09-06 17:14:22.000,1,19.43,1.92,42.74
2021-09-06 17:14:27.100,1,17.71,2.17,40.59
2021-09-06 17:14:32.100,1,17.98,1.94,40.94
2021-09-06 17:14:37.100,1,19.88,2.18,42.11
2021-09-06 17:14:42.100,1,17.49,2.19,42.25
2021-09-06 17:14:47.100,1,17.14,2.16,43.6
2021-09-06 17:14:52.100,1,17.19,1.97,40.1
2021-09-06 17:14:57.100,1,17.29,1.99,42.85
2021-09-06 17:15:02.100,1,16.57,2.16,40.26
2021-09-06 17:15:07.100,1,18.05,2.09,40.93
2021-09-06 17:15:12.100,1,17.99,2.03,44.35
2021-09-06 17:15:17.100,1,17.7,2.04,41.15
2021-09-06 17:15:22.100,1,16.54,1.96,41.9
2021-09-06 17:15:27.100,1,15.01,1.84,43.91
2021-09-06 17:15:32.100,1,17.76,1.91,41.95
2021-09-06 17:15:37.100,1,16.48,2.07,44.63
2021-09-06 17:15:42.100,1,15.69,2.0,41.99
2021-09-06 17:15:47.100,1,19.05,2.04,40.99
2021-09-06 17:15:52.100,1,18.8,2.01,42.14
2021-09-06 17:15:57.200,1,18.4,2.15,43.31
2021-09-06 17:16:02.200,1,18.91,2.15,44.99
2021-09-06 17:16:07.200,1,15.5,2.17,43.82
2021-09-06 17:16:12.200,1,18.02,2.0,44.78
2021-09-06 17:16:17.200,1,15.4,2.01,41.55
2021-09-06 17:16:22.200,1,18.21,2.1,43.78
2021-09-06 17:16:27.200,1,15.53,1.95,41.34
2021-09-06 17:16:32.200,1,16.97,2.08,41.45
2021-09-06 17:16:37.200,1,17.75,1.83,36.8
2021-09-06 17:16:42.200,1,19.72,2.15,44.37
2021-09-06 17:16:47.200,1,19.39,1.98,40.04
2021-09-06 17:16:52.200,1,18.6,2.12,41.92
2021-09-06 17:16:57.200,1,18.01,2.16,44.4
2021-09-06 17:17:02.200,1,19.14,2.09,41.5
2021-09-06 17:17:07.200,1,18.78,2.04,41.7
2021-09-06 17:17:12.200,1,15.1,1.84,44.74
2021-09-06 17:17:17.200,1,17.78,1.99,43.38
2021-09-06 17:17:22.200,1,19.65,2.13,40.3
2021-09-06 17:17:27.200,1,18.06,1.84,41.79
2021-09-06 17:17:32.200,1,18.15,2.06,41.37
2021-09-06 17:17:37.200,1,19.94,2.11,42.11
2021-09-06 17:17:42.200,1,17.99,1.91,41.85
2021-09-06 17:17:47.300,1,18.74,1.98,44.93
2021-09-06 17:17:52.300,1,18.58,1.94,42.22
2021-09-06 17:17:57.300,1,15.65,2.08,42.02
2021-09-06 17:18:02.300,1,19.18,2.05,44.21
2021-09-06 17:18:07.300,1,18.53,2.01,43.47
2021-09-06 17:18:12.300,1,15.8,1.9,41.59
2021-09-06 17:18:17.300,1,19.37,2.02,44.77
2021-09-06 17:18:22.300,1,19.62,1.84,42.64
2021-09-06 17:18:49.700,1,17.93,2.06,42.28
2021-09-06 17:18:54.700,1,12.96,1.98,44.71
2021-09-06 17:18:59.700,1,19.28,2.17,43.16
2021-09-06 17:19:04.700,1,16.13,2.12,41.32
2021-09-06 17:19:09.700,1,17.86,1.85,43.21
2021-09-06 17:19:14.700,1,19.78,1.95,41.23
2021-09-06 17:19:19.800,1,19.05,2.0,41.97
2021-09-06 17:19:24.800,1,19.0,2.06,42.92
2021-09-06 17:19:29.800,1,15.87,1.96,44.82
2021-09-06 17:19:34.800,1,18.26,2.09,41.12
2021-09-06 17:19:39.800,1,15.4,1.86,41.7
2021-09-06 17:19:44.800,1,18.03,1.82,41.5
2021-09-06 17:19:49.800,1,17.49,1.95,42.17
2021-09-06 17:19:54.800,1,18.43,2.16,40.15
2021-09-06 17:19:59.800,1,15.58,1.87,41.7
2021-09-06 17:20:04.800,1,15.06,2.16,44.04
2021-09-06 17:20:09.800,1,19.55,1.9,44.08
2021-09-06 17:20:14.800,1,19.28,2.03,41.34
2021-09-06 17:20:19.800,1,19.23,1.82,42.44
2021-09-06 17:20:24.800,1,18.68,2.08,40.46
2021-09-06 17:20:29.800,1,18.92,2.17,44.85
2021-09-06 17:20:34.800,1,16.64,2.02,41.06
2021-09-06 17:20:39.800,1,19.46,1.86,42.57
2021-09-06 17:20:44.800,1,17.95,1.82,42.73
2021-09-06 17:20:49.800,1,17.41,2.12,43.25
2021-09-06 17:20:54.800,1,18.61,1.95,44.76
2021-09-06 17:20:59.800,1,19.58,2.1,43.93
2021-09-06 17:21:04.800,1,15.32,2.01,44.15
2021-09-06 17:21:09.800,1,18.84,2.03,41.25
2021-09-06 17:21:14.800,1,19.03,2.03,41.18
2021-09-06 17:21:19.900,1,18.28,2.01,43.09
2021-09-06 17:21:24.900,1,16.41,1.83,43.97
2021-09-06 17:21:29.900,1,15.47,2.15,40.71
2021-09-06 17:21:34.900,1,16.82,1.96,41.72
2021-09-06 17:21:39.900,1,15.18,1.82,40.01
2021-09-06 17:21:44.900,1,19.35,2.15,43.49
2021-09-06 17:21:49.900,1,17.06,2.13,42.69
2021-09-06 17:21:54.900,1,15.98,1.99,44.06
2021-09-06 17:21:59.900,1,16.76,2.11,44.66
2021-09-06 17:22:04.900,1,16.65,2.17,42.2
2021-09-06 17:22:09.900,1,15.44,2.18,44.78
2021-09-06 17:22:14.900,1,18.38,2.03,43.62
2021-09-06 17:22:19.900,1,19.33,2.01,42.35
2021-09-06 17:22:24.900,1,18.95,1.86,44.39
2021-09-06 17:22:29.900,1,17.68,1.94,42.09
2021-09-06 17:22:34.900,1,15.9,1.98,42.51
2021-09-06 17:22:39.900,1,17.51,1.92,43.69
2021-09-06 17:22:44.900,1,16.03,1.91,44.83
2021-09-06 17:22:50.000,1,16.9,1.84,41.45
2021-09-06 17:22:55.000,1,16.6,1.97,43.47
2021-09-06 17:23:00.000,1,19.2,2.04,41.43
2021-09-06 17:23:05.000,1,18.07,2.16,44.82
2021-09-06 17:23:10.000,1,16.09,2.07,42.21
2021-09-06 17:23:15.000,1,16.97,2.04,41.3
2021-09-06 17:23:20.000,1,18.2,2.17,41.75
2021-09-06 17:23:25.000,1,16.78,1.93,43.13
2021-09-06 17:23:30.000,1,15.06,1.86,42.43
2021-09-06 17:23:35.000,1,16.81,2.07,42.72
2021-09-06 17:23:40.000,1,19.06,2.11,41.61
2021-09-06 17:23:45.000,1,17.16,1.91,40.54
2021-09-06 17:23:50.000,1,18.05,1.95,41.89
2021-09-06 17:23:55.000,1,19.04,1.95,43.43
2021-09-06 17:24:00.000,1,16.24,2.1,41.6
2021-09-06 17:24:05.000,1,17.55,2.05,43.26
2021-09-06 17:24:10.000,1,19.93,1.91,41.01
2021-09-06 17:24:15.000,1,16.19,2.06,40.85
2021-09-06 17:24:20.000,1,16.27,2.41,37.38
2021-09-06 17:24:25.000,1,17.02,1.96,40.08
2021-09-06 17:24:30.000,1,17.87,1.9,43.74
2021-09-06 17:24:57.000,1,17.52,1.98,40.24
2021-09-06 17:25:02.000,1,13.7,1.86,41.87
2021-09-06 17:25:07.000,1,18.85,2.19,44.24
2021-09-06 17:25:12.000,1,18.52,1.95,42.6
2021-09-06 17:25:17.000,1,17.18,1.99,40.81
2021-09-06 17:25:22.000,1,18.83,2.12,42.25
2021-09-06 17:25:27.000,1,18.8,2.07,40.53
2021-09-06 17:25:32.000,1,16.68,2.02,43.45
2021-09-06 17:25:37.000,1,15.81,2.01,40.95
2021-09-06 17:25:42.000,1,18.31,1.89,40.24
2021-09-06 17:25:47.000,1,17.43,1.86,42.47
2021-09-06 17:25:52.000,1,18.14,2.04,40.41
2021-09-06 17:25:57.000,1,18.84,1.99,44.24
2021-09-06 17:26:02.000,1,18.76,2.08,44.2
2021-09-06 17:26:07.000,1,16.98,2.07,40.26
2021-09-06 17:26:12.000,1,16.79,1.94,44.54
2021-09-06 17:26:17.100,1,17.62,2.05,41.78
2021-09-06 17:26:22.100,1,16.49,2.02,40.47
2021-09-06 17:26:27.100,1,15.62,1.86,42.65
2021-09-06 17:26:32.100,1,19.1,2.01,44.4
2021-09-06 17:26:37.100,1,18.49,2.12,44.45
2021-09-06 17:26:42.100,1,17.74,2.13,40.97
2021-09-06 17:26:47.100,1,18.9,2.04,41.38
2021-09-06 17:26:52.100,1,15.44,2.03,41.27
2021-09-06 17:26:57.100,1,15.36,1.95,44.35
2021-09-06 17:27:02.100,1,19.95,1.83,42.66
2021-09-06 17:27:07.100,1,16.54,2.01,40.51
2021-09-06 17:27:12.100,1,13.7,1.86,41.87
2021-09-06 17:27:17.100,1,18.76,1.88,42.36
2021-09-06 17:27:22.100,1,18.02,2.12,43.44
2021-09-06 17:27:27.100,1,16.05,1.9,43.85
2021-09-06 17:27:32.100,1,16.79,2.13,42.28
2021-09-06 17:27:37.100,1,18.3,2.03,44.77
2021-09-06 17:27:42.200,1,19.11,1.89,43.85
2021-09-06 17:27:47.200,1,19.5,1.84,41.24
2021-09-06 17:27:52.200,1,19.23,2.02,42.32
2021-09-06 17:27:57.200,1,16.23,2.06,40.93
2021-09-06 17:28:02.200,1,15.72,2.04,44.76
2021-09-06 17:28:07.200,1,18.62,2.05,40.74
2021-09-06 17:28:12.200,1,15.14,1.9,42.74
2021-09-06 17:28:17.200,1,15.96,2.1,42.53
2021-09-06 17:28:22.200,1,17.71,2.18,41.56
2021-09-06 17:28:27.200,1,18.78,2.15,41.74
2021-09-06 17:28:32.200,1,15.73,1.82,42.38
2021-09-06 17:28:37.200,1,17.36,1.85,43.84
2021-09-06 17:28:42.200,1,17.13,1.81,43.23
2021-09-06 17:28:47.200,1,15.19,1.93,40.69
2021-09-06 17:28:52.200,1,15.64,2.0,42.06
2021-09-06 17:28:57.200,1,17.89,1.87,42.6
2021-09-06 17:29:02.200,1,17.19,2.08,44.9
2021-09-06 17:29:07.200,1,16.68,2.08,44.01
2021-09-06 17:29:12.200,1,13.7,1.86,41.87
2021-09-06 17:29:17.200,1,19.89,1.87,42.81
2021-09-06 17:29:22.200,1,16.39,2.01,40.8
2021-09-06 17:29:27.200,1,13.7,1.86,41.87
2021-09-06 17:29:32.300,1,15.5,1.88,41.94
2021-09-06 17:29:37.300,1,15.99,2.01,44.04
2021-09-06 17:29:42.300,1,19.74,1.99,43.32
2021-09-06 17:29:47.300,1,16.21,1.81,40.33
2021-09-06 17:29:52.300,1,17.61,2.1,41.84
2021-09-06 17:29:57.300,1,17.84,2.08,41.03
2021-09-06 17:30:02.300,1,15.62,2.11,40.58
2021-09-06 17:30:07.300,1,17.59,1.81,41.17
2021-09-06 17:30:12.300,1,16.15,2.06,42.57
2021-09-06 17:30:17.300,1,16.37,1.83,44.73
2021-09-06 17:30:22.300,1,19.8,2.04,42.5
2021-09-06 17:30:27.300,1,15.56,2.09,40.37
2021-09-06 17:30:32.300,1,16.14,2.03,42.4
2021-09-06 17:30:37.300,1,18.57,2.04,42.43
2021-09-06 17:31:05.000,1,16.81,1.81,41.74
2021-09-06 17:31:10.000,1,15.4,1.82,44.96
2021-09-06 17:31:15.000,1,15.59,1.99,36.43
2021-09-06 17:31:20.000,1,15.99,1.84,42.87
2021-09-06 17:31:25.000,1,17.9,1.85,40.87
2021-09-06 17:31:30.000,1,19.08,2.04,42.79
2021-09-06 17:31:35.000,1,18.11,1.97,43.75
2021-09-06 17:31:40.000,1,16.25,2.17,43.1
2021-09-06 17:31:45.000,1,15.21,2.12,43.57
2021-09-06 17:31:50.000,1,18.43,2.39,43.22
2021-09-06 17:31:55.000,1,15.06,1.92,40.3
2021-09-06 17:32:00.000,1,18.16,2.12,41.48
2021-09-06 17:32:05.000,1,15.55,1.83,41.3
2021-09-06 17:32:10.100,1,15.94,2.04,41.57
2021-09-06 17:32:15.100,1,16.22,2.06,42.58
2021-09-06 17:32:20.100,1,19.93,1.84,41.15
2021-09-06 17:32:25.100,1,16.73,1.91,40.84
2021-09-06 17:32:30.100,1,18.19,2.01,40.33
2021-09-06 17:32:35.100,1,19.14,2.13,40.68
2021-09-06 17:32:40.100,1,18.11,1.96,43.46
2021-09-06 17:32:45.100,1,18.56,2.13,41.91
2021-09-06 17:32:50.100,1,15.02,2.14,43.79
2021-09-06 17:32:55.100,1,16.54,1.93,44.05
2021-09-06 17:33:00.100,1,18.82,2.05,41.36
2021-09-06 17:33:05.100,1,17.31,2.11,42.6
2021-09-06 17:33:10.100,1,19.17,1.96,42.19
2021-09-06 17:33:15.100,1,16.4,1.86,44.31
2021-09-06 17:33:20.100,1,15.28,1.81,44.59
2021-09-06 17:33:25.100,1,18.16,2.01,40.91
2021-09-06 17:33:30.100,1,19.31,1.93,44.56
2021-09-06 17:33:35.100,1,15.17,2.1,40.18
2021-09-06 17:33:40.100,1,17.94,2.01,42.91
2021-09-06 17:33:45.100,1,16.71,1.86,43.75
2021-09-06 17:33:50.100,1,17.08,2.14,41.66
2021-09-06 17:33:55.100,1,17.07,2.16,42.53
2021-09-06 17:34:00.100,1,19.68,2.41,44.59
2021-09-06 17:34:05.100,1,16.65,2.16,42.73
2021-09-06 17:34:10.100,1,18.58,1.97,40.56
2021-09-06 17:34:15.100,1,18.58,2.05,43.05
2021-09-06 17:34:20.200,1,17.16,2.07,44.16
2021-09-06 17:34:25.200,1,18.07,2.19,40.44
2021-09-06 17:34:30.200,1,15.5,2.0,42.11
2021-09-06 17:34:35.200,1,16.15,2.19,44.08
2021-09-06 17:34:40.200,1,18.21,2.07,43.28
2021-09-06 17:34:45.200,1,19.03,1.94,43.18
2021-09-06 17:34:50.200,1,15.6,2.04,42.1
2021-09-06 17:34:55.200,1,16.46,1.85,42.62
2021-09-06 17:35:00.200,1,18.7,1.82,43.81
2021-09-06 17:35:05.200,1,18.73,2.19,44.35
2021-09-06 17:35:10.200,1,17.99,2.11,43.73
2021-09-06 17:35:15.200,1,18.86,2.07,43.68
2021-09-06 17:35:20.200,1,19.65,1.88,40.76
2021-09-06 17:35:25.200,1,19.32,2.0,44.26
2021-09-06 17:35:30.200,1,17.58,1.98,40.53
2021-09-06 17:35:35.200,1,15.8,2.15,43.74
2021-09-06 17:35:40.300,1,17.74,2.07,40.63
2021-09-06 17:35:45.300,1,16.33,1.87,43.89
2021-09-06 17:35:50.300,1,17.43,2.0,43.27
2021-09-06 17:35:55.300,1,18.92,1.87,42.08
2021-09-06 17:36:00.300,1,16.97,1.87,44.36
2021-09-06 17:36:05.300,1,18.14,1.95,42.56
2021-09-06 17:36:10.300,1,16.72,1.82,40.3
2021-09-06 17:36:15.300,1,16.32,2.13,41.08
2021-09-06 17:36:20.300,1,16.29,2.01,40.18
2021-09-06 17:36:25.300,1,16.01,2.04,41.52
2021-09-06 17:36:30.300,1,15.68,2.17,43.52
2021-09-06 17:36:35.300,1,15.61,1.82,44.32
2021-09-06 17:36:40.300,1,19.93,1.86,44.42
2021-09-06 17:36:45.300,1,17.85,1.83,40.91
2021-09-06 17:37:11.900,1,19.84,2.14,42.15
2021-09-06 17:37:16.900,1,15.69,2.09,43.14
2021-09-06 17:37:21.900,1,19.39,2.1,42.3
2021-09-06 17:37:26.900,1,18.63,1.95,44.41
2021-09-06 17:37:31.900,1,18.04,2.16,44.21
2021-09-06 17:37:36.900,1,19.71,1.96,42.53
2021-09-06 17:37:41.900,1,16.9,2.13,41.57
2021-09-06 17:37:46.900,1,16.15,2.11,40.22
2021-09-06 17:37:51.900,1,17.27,1.94,44.68
2021-09-06 17:37:56.900,1,18.86,2.06,42.36
2021-09-06 17:38:01.900,1,16.33,1.82,43.8
2021-09-06 17:38:06.900,1,19.2,2.12,41.82
2021-09-06 17:38:11.900,1,16.77,2.17,44.49
2021-09-06 17:38:16.900,1,19.26,1.88,42.27
2021-09-06 17:38:21.900,1,15.29,2.01,41.73
2021-09-06 17:38:26.900,1,16.93,2.05,42.16
2021-09-06 17:38:31.900,1,16.79,2.0,42.96
2021-09-06 17:38:36.900,1,18.22,2.18,44.29
2021-09-06 17:38:41.900,1,18.85,2.13,41.06
2021-09-06 17:38:47.000,1,16.75,1.82,44.34
2021-09-06 17:38:52.000,1,18.72,2.18,41.19
2021-09-06 17:38:57.000,1,17.37,2.14,42.66
2021-09-06 17:39:02.000,1,18.4,2.13,43.68
2021-09-06 17:39:07.000,1,17.8,1.95,42.41
2021-09-06 17:39:12.000,1,16.67,1.81,42.86
2021-09-06 17:39:17.000,1,18.58,2.02,43.11
2021-09-06 17:39:22.000,1,18.6,1.89,41.33
2021-09-06 17:39:27.000,1,15.8,1.88,44.47
2021-09-06 17:39:32.000,1,15.46,1.96,43.66
2021-09-06 17:39:37.000,1,17.21,2.19,41.03
2021-09-06 17:39:42.000,1,17.83,2.1,44.99
2021-09-06 17:39:47.000,1,15.56,2.01,40.29
2021-09-06 17:39:52.000,1,18.27,2.04,40.25
2021-09-06 17:39:57.000,1,17.8,1.9,41.42
2021-09-06 17:40:02.000,1,17.0,1.9,43.76
2021-09-06 17:40:07.000,1,17.36,2.13,43.58
2021-09-06 17:40:12.000,1,15.21,1.86,42.5
2021-09-06 17:40:17.000,1,16.88,2.17,41.28
2021-09-06 17:40:22.000,1,16.91,2.1,44.63
2021-09-06 17:40:27.000,1,15.66,2.07,41.52
2021-09-06 17:40:32.000,1,19.23,2.1,43.43
2021-09-06 17:40:37.000,1,16.56,1.85,42.32
2021-09-06 17:40:42.000,1,16.3,2.09,41.64
2021-09-06 17:40:47.100,1,16.88,2.12,44.3
2021-09-06 17:40:52.100,1,19.78,1.98,40.53
2021-09-06 17:40:57.100,1,16.02,2.16,41.16
2021-09-06 17:41:02.100,1,17.84,1.86,42.14
2021-09-06 17:41:07.100,1,18.15,1.96,41.37
2021-09-06 17:41:12.100,1,18.03,1.82,41.35
2021-09-06 17:41:17.100,1,17.71,2.02,41.3
2021-09-06 17:41:22.100,1,15.2,1.92,40.96
2021-09-06 17:41:27.100,1,15.09,1.99,41.95
2021-09-06 17:41:32.100,1,10.72,2.4,41.15
2021-09-06 17:41:37.100,1,16.11,1.91,43.38
2021-09-06 17:41:42.100,1,19.01,2.0,40.03
2021-09-06 17:41:47.100,1,19.09,1.99,40.67
2021-09-06 17:41:52.100,1,16.84,2.12,41.22
2021-09-06 17:41:57.100,1,18.35,1.9,41.79
2021-09-06 17:42:02.100,1,18.13,1.91,43.96
2021-09-06 17:42:07.100,1,16.82,1.9,44.22
2021-09-06 17:42:12.100,1,18.58,2.06,42.16
2021-09-06 17:42:17.100,1,17.5,2.06,41.13
2021-09-06 17:42:22.100,1,17.38,1.92,44.95
2021-09-06 17:42:27.100,1,17.54,2.06,44.57
2021-09-06 17:42:32.200,1,15.78,1.84,42.76
2021-09-06 17:42:37.200,1,17.18,1.91,42.3
2021-09-06 17:42:42.200,1,16.12,1.81,43.03
2021-09-06 17:42:47.200,1,19.47,2.05,40.05
2021-09-06 17:42:52.200,1,17.35,2.1,43.11
2021-09-06 17:43:17.700,1,19.58,1.99,41.4
2021-09-06 17:43:22.700,1,15.41,2.02,40.07
2021-09-06 17:43:27.700,1,16.75,1.86,43.21
2021-09-06 17:43:32.700,1,19.69,1.85,40.11
2021-09-06 17:43:37.700,1,13.42,1.83,42.58
2021-09-06 17:43:42.700,1,17.14,2.01,42.72
2021-09-06 17:43:47.700,1,17.62,2.04,42.14
2021-09-06 17:43:52.700,1,15.81,2.11,42.13
2021-09-06 17:43:57.700,1,16.5,2.03,40.45
2021-09-06 17:44:02.700,1,18.04,2.04,40.99
2021-09-06 17:44:07.800,1,17.37,1.82,41.87
2021-09-06 17:44:12.800,1,16.13,1.86,42.63
2021-09-06 17:44:17.800,1,17.68,1.84,44.0
2021-09-06 17:44:22.800,1,17.77,2.13,41.3
2021-09-06 17:44:27.800,1,16.17,1.87,40.98
2021-09-06 17:44:32.800,1,17.41,2.13,41.13
2021-09-06 17:44:37.800,1,19.3,1.92,42.44
2021-09-06 17:44:42.800,1,16.55,2.09,43.81
2021-09-06 17:44:47.800,1,19.9,2.09,40.86
2021-09-06 17:44:52.800,1,18.64,2.09,42.36
2021-09-06 17:44:57.800,1,19.15,1.85,42.82
2021-09-06 17:45:02.800,1,15.81,2.04,40.79
2021-09-06 17:45:07.800,1,16.48,1.97,41.51
2021-09-06 17:45:12.800,1,13.42,1.83,42.58
2021-09-06 17:45:17.800,1,15.59,2.06,40.37
2021-09-06 17:45:22.800,1,18.97,1.82,41.66
2021-09-06 17:45:27.800,1,19.52,2.13,41.59
2021-09-06 17:45:32.800,1,19.93,2.08,40.88
2021-09-06 17:45:37.800,1,15.35,2.02,43.14
2021-09-06 17:45:42.800,1,19.09,2.12,42.09
2021-09-06 17:45:47.800,1,18.41,1.84,40.45
2021-09-06 17:45:52.900,1,15.98,2.14,41.35
2021-09-06 17:45:57.900,1,18.53,2.01,42.8
2021-09-06 17:46:02.900,1,19.32,2.02,41.27
2021-09-06 17:46:07.900,1,15.45,1.92,44.63
2021-09-06 17:46:12.900,1,15.08,1.97,43.13
2021-09-06 17:46:17.900,1,17.79,2.16,43.19
2021-09-06 17:46:22.900,1,18.01,1.92,42.07
2021-09-06 17:46:27.900,1,13.42,1.83,42.58
2021-09-06 17:46:32.900,1,15.51,2.04,41.76
2021-09-06 17:46:37.900,1,18.28,1.93,41.38
2021-09-06 17:46:42.900,1,18.43,1.91,40.39
2021-09-06 17:46:47.900,1,16.85,1.98,43.53
2021-09-06 17:46:52.900,1,15.33,1.84,43.2
2021-09-06 17:46:57.900,1,19.51,2.1,40.63
2021-09-06 17:47:02.900,1,15.61,1.99,40.72
2021-09-06 17:47:07.900,1,17.71,1.98,40.41
2021-09-06 17:47:12.900,1,17.29,2.14,41.57
2021-09-06 17:47:17.900,1,19.08,1.81,40.96
2021-09-06 17:47:22.900,1,15.08,2.05,42.82
2021-09-06 17:47:27.900,1,17.03,2.16,43.33
2021-09-06 17:47:32.900,1,16.41,2.17,43.81
2021-09-06 17:47:38.000,1,15.53,2.13,43.76
2021-09-06 17:47:43.000,1,18.72,2.0,41.46
2021-09-06 17:47:48.000,1,18.57,2.08,43.96
2021-09-06 17:47:53.000,1,17.18,1.97,42.91
2021-09-06 17:47:58.000,1,19.35,2.14,40.7
2021-09-06 17:48:03.000,1,16.76,1.84,41.7
2021-09-06 17:48:08.000,1,18.89,1.85,40.87
2021-09-06 17:48:13.000,1,16.85,1.88,42.58
2021-09-06 17:48:18.000,1,16.0,1.89,40.81
2021-09-06 17:48:23.000,1,18.79,2.03,43.98
2021-09-06 17:48:28.000,1,18.63,1.95,42.3
2021-09-06 17:48:33.000,1,15.99,1.97,41.32
2021-09-06 17:48:38.000,1,16.08,1.93,42.33
2021-09-06 17:48:43.000,1,17.24,1.86,40.83
2021-09-06 17:48:48.000,1,13.42,1.83,42.58
2021-09-06 17:48:53.000,1,19.81,2.09,43.77
2021-09-06 17:48:58.000,1,16.68,2.0,41.84
2021-09-06 17:49:25.500,1,16.63,1.9,40.74
2021-09-06 17:49:30.500,1,19.75,2.13,41.46
2021-09-06 17:49:35.500,1,15.9,2.16,44.02
2021-09-06 17:49:40.500,1,18.91,2.02,44.5
2021-09-06 17:49:45.500,1,18.99,2.06,40.89
2021-09-06 17:49:50.500,1,17.79,2.09,41.91
2021-09-06 17:49:55.500,1,17.65,2.13,43.17
2021-09-06 17:50:00.500,1,16.66,1.97,41.35
2021-09-06 17:50:05.500,1,18.18,1.81,42.65
2021-09-06 17:50:10.500,1,16.64,1.83,44.31
2021-09-06 17:50:15.500,1,15.62,2.12,42.63
2021-09-06 17:50:20.500,1,18.43,1.88,43.29
2021-09-06 17:50:25.500,1,18.4,1.87,41.62
2021-09-06 17:50:30.500,1,19.43,2.03,41.25
2021-09-06 17:50:35.600,1,17.44,2.09,43.1
2021-09-06 17:50:40.600,1,16.61,2.12,42.07
2021-09-06 17:50:45.600,1,19.53,1.82,44.27
2021-09-06 17:50:50.600,1,18.36,1.97,41.52
2021-09-06 17:50:55.600,1,15.6,2.16,41.06
2021-09-06 17:51:00.600,1,17.8,2.06,40.66
2021-09-06 17:51:05.600,1,15.9,1.86,42.45
2021-09-06 17:51:10.600,1,17.95,1.97,43.35
2021-09-06 17:51:15.600,1,16.69,2.17,42.98
2021-09-06 17:51:20.600,1,16.36,1.83,44.19
2021-09-06 17:51:25.600,1,15.81,2.03,42.38
2021-09-06 17:51:30.600,1,17.09,1.93,41.22
2021-09-06 17:51:35.600,1,19.4,2.11,41.46
2021-09-06 17:51:40.600,1,15.53,2.08,41.64
2021-09-06 17:51:45.600,1,17.18,1.9,44.72
2021-09-06 17:51:50.600,1,18.2,2.1,40.86
2021-09-06 17:51:55.600,1,17.79,2.19,42.4
2021-09-06 17:52:00.600,1,19.36,1.92,43.92
2021-09-06 17:52:05.600,1,18.08,1.85,42.88
2021-09-06 17:52:10.600,1,17.41,1.85,40.8
2021-09-06 17:52:15.600,1,17.51,1.91,41.29
2021-09-06 17:52:20.600,1,18.54,2.08,43.44
2021-09-06 17:52:25.600,1,15.98,2.0,41.62
2021-09-06 17:52:30.600,1,16.45,2.13,43.37
2021-09-06 17:52:35.600,1,19.55,1.94,44.63
2021-09-06 17:52:40.700,1,17.96,2.15,43.94
2021-09-06 17:52:45.700,1,17.52,1.91,43.9
2021-09-06 17:52:50.700,1,16.21,1.87,42.56
2021-09-06 17:52:55.700,1,18.55,2.11,41.26
2021-09-06 17:53:00.700,1,18.68,2.01,41.41
2021-09-06 17:53:05.700,1,19.91,1.83,43.6
2021-09-06 17:53:10.700,1,18.92,1.91,41.56
2021-09-06 17:53:15.700,1,15.58,1.84,40.44
2021-09-06 17:53:20.700,1,15.62,1.92,42.39
2021-09-06 17:53:25.700,1,18.47,2.08,43.39
2021-09-06 17:53:30.700,1,17.74,2.19,41.46
2021-09-06 17:53:35.700,1,16.21,2.06,41.02
2021-09-06 17:53:40.700,1,16.41,1.89,44.43
2021-09-06 17:53:45.700,1,19.6,2.06,41.74
2021-09-06 17:53:50.700,1,17.2,2.02,43.99
2021-09-06 17:53:55.700,1,18.38,2.16,40.04
2021-09-06 17:54:00.700,1,19.91,1.94,40.59
2021-09-06 17:54:05.700,1,16.1,2.09,44.74
2021-09-06 17:54:10.800,1,16.66,1.92,43.74
2021-09-06 17:54:15.800,1,15.89,1.96,42.44
2021-09-06 17:54:20.800,1,18.84,1.95,40.24
2021-09-06 17:54:25.800,1,18.35,2.1,42.38
2021-09-06 17:54:30.800,1,15.1,2.0,43.4
2021-09-06 17:54:35.800,1,17.27,2.1,43.9
2021-09-06 17:54:40.800,1,17.31,2.03,41.42
2021-09-06 17:54:45.800,1,17.09,2.11,43.02
2021-09-06 17:54:50.800,1,15.31,1.83,44.46
